,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
66,2020-04-07 00:00:00-04:00,65.63140853862814,65.84953953078768,62.77154940088239,62.875762939453125,202887200,0.0,0.0
67,2020-04-08 00:00:00-04:00,63.677986981114906,64.8001206555024,63.31202655456122,64.48505401611328,168895200,0.0,0.0
68,2020-04-09 00:00:00-04:00,65.12245255308986,65.45448618898067,64.15300782522117,64.95037078857422,161834800,0.0,0.0
69,2020-04-13 00:00:00-04:00,65.02793193786948,66.33426233514128,64.42687350884506,66.2251968383789,131022800,0.0,0.0
70,2020-04-14 00:00:00-04:00,67.86115729295196,69.86063782033358,67.3885498461501,69.5698013305664,194994800,0.0,0.0
71,2020-04-15 00:00:00-04:00,68.44281379449058,69.39529170786052,68.01383705547038,68.93480682373047,131154400,0.0,0.0
72,2020-04-16 00:00:00-04:00,69.64977379131028,69.8485117816668,68.43069705947066,69.4825439453125,157125200,0.0,0.0
73,2020-04-17 00:00:00-04:00,68.99780771504257,69.54554637079254,67.1001154570163,68.53974151611328,215250000,0.0,0.0
74,2020-04-20 00:00:00-04:00,67.36429382895744,68.26829630867668,67.09769504818215,67.11708068847656,130015200,0.0,0.0
75,2020-04-21 00:00:00-04:00,66.95956649144395,67.19465720203259,64.32994542466056,65.04248809814453,180991600,0.0,0.0
76,2020-04-22 00:00:00-04:00,66.31246237919339,67.35219428033734,65.97073950317238,66.91594696044922,116862400,0.0,0.0
77,2020-04-23 00:00:00-04:00,66.86019877924598,68.28528415368396,66.61783752226751,66.6566162109375,124814400,0.0,0.0
78,2020-04-24 00:00:00-04:00,67.18254138642631,68.59065965571317,67.13406617796697,68.58096313476562,126161200,0.0,0.0
79,2020-04-27 00:00:00-04:00,68.29738398813116,68.96145871324816,67.84902167998845,68.62942504882812,117087600,0.0,0.0
80,2020-04-28 00:00:00-04:00,69.09234652148788,69.27411747115775,67.42490722272382,67.51699829101562,112004800,0.0,0.0
81,2020-04-29 00:00:00-04:00,69.00750504510519,70.20476992848462,68.80392253083471,69.73458862304688,137280800,0.0,0.0
82,2020-04-30 00:00:00-04:00,70.27504532581419,71.3826376879092,69.88484737820362,71.2057113647461,183064000,0.0,0.0
83,2020-05-01 00:00:00-04:00,69.37589630273538,72.46600172757337,69.27895329807433,70.05935668945312,240616800,0.0,0.0
84,2020-05-04 00:00:00-04:00,70.0836095907262,71.17907983549179,69.3928785127616,71.05062866210938,133568000,0.0,0.0
85,2020-05-05 00:00:00-04:00,71.51107864559646,72.95070443444331,71.36566047976115,72.11698150634766,147751200,0.0,0.0
86,2020-05-06 00:00:00-04:00,72.81984880576161,73.49361268962589,72.43449536031221,72.86105346679688,142333600,0.0,0.0
87,2020-05-07 00:00:00-04:00,73.48875147037694,73.9613586924263,73.18580001939033,73.61477661132812,115215200,0.0,0.0
88,2020-05-08 00:00:00-04:00,74.27580576384341,75.42041508755761,73.9477309492938,75.36695098876953,133838400,0.205,0.0
89,2020-05-11 00:00:00-04:00,74.87361403597093,77.04861391058948,74.66461535055964,76.55286407470703,145946400,0.0,0.0
90,2020-05-12 00:00:00-04:00,77.23817575538389,77.6901917346119,75.55650039805452,75.67800903320312,162301200,0.0,0.0
91,2020-05-13 00:00:00-04:00,75.85783701982658,76.78130706727246,73.68526209938001,74.7642593383789,200622400,0.0,0.0
92,2020-05-14 00:00:00-04:00,74.0011951417901,75.28432609802991,73.27700096934342,75.22357177734375,158929200,0.0,0.0
93,2020-05-15 00:00:00-04:00,72.9902356348415,74.82501298410193,72.95620965856679,74.77883911132812,166348400,0.0,0.0
94,2020-05-18 00:00:00-04:00,76.10572250052454,76.91496675486883,75.4131217905622,76.54071807861328,135178400,0.0,0.0
95,2020-05-19 00:00:00-04:00,76.55773324993602,77.40586118201702,76.06684101530527,76.09843444824219,101729600,0.0,0.0
96,2020-05-20 00:00:00-04:00,76.95869365031022,77.64886168488982,76.91981000404272,77.5783920288086,111504800,0.0,0.0
97,2020-05-21 00:00:00-04:00,77.43988355018321,77.98181472796601,76.76186329555514,77.0000228881836,102688800,0.0,0.0
98,2020-05-22 00:00:00-04:00,76.73757594071667,77.57842120189112,76.63551282014404,77.49579620361328,81803200,0.0,0.0
99,2020-05-26 00:00:00-04:00,78.61608760624858,78.79591801457437,76.91496669977643,76.97086334228516,125522000,0.0,0.0
100,2020-05-27 00:00:00-04:00,76.82750684748416,77.45205578643966,76.08629949700348,77.30624389648438,112945200,0.0,0.0
101,2020-05-28 00:00:00-04:00,76.98057986946539,78.60150836399505,76.7035440312258,77.34024810791016,133560800,0.0,0.0
102,2020-05-29 00:00:00-04:00,77.58327517421819,78.04500657374922,76.90768735815497,77.26492309570312,153532400,0.0,0.0
103,2020-06-01 00:00:00-04:00,77.21874600870194,78.33662705652523,77.08751459195024,78.21511840820312,80791200,0.0,0.0
104,2020-06-02 00:00:00-04:00,77.9477804464378,78.60149742135009,77.50548728566115,78.57719421386719,87642800,0.0,0.0
105,2020-06-03 00:00:00-04:00,78.89798738729773,79.27223605785474,78.32446277639103,79.00977325439453,104491200,0.0,0.0
106,2020-06-04 00:00:00-04:00,78.83236263047952,79.1312690763083,77.95506657558614,78.32931518554688,87560400,0.0,0.0
107,2020-06-05 00:00:00-04:00,78.5796445797234,80.62098839416043,78.55048369064991,80.56023406982422,137250400,0.0,0.0
108,2020-06-08 00:00:00-04:00,80.25644625054122,81.07055551560038,79.54440749293843,81.03652954101562,95654400,0.0,0.0
109,2020-06-09 00:00:00-04:00,80.71575616737768,83.98919153470604,80.68416273702039,83.59550476074219,147712400,0.0,0.0
110,2020-06-10 00:00:00-04:00,84.54570234634012,86.21522971767824,84.1058417038533,85.74620819091797,166651600,0.0,0.0
111,2020-06-11 00:00:00-04:00,84.88834802864902,85.31362818120239,81.52742300049806,81.62948608398438,201662400,0.0,0.0
112,2020-06-12 00:00:00-04:00,83.77290920023673,84.52139908925585,81.22122799958797,82.33424377441406,200146000,0.0,0.0
113,2020-06-15 00:00:00-04:00,80.98550738644816,84.00621035316378,80.82268254803616,83.35249328613281,138808800,0.0,0.0
114,2020-06-16 00:00:00-04:00,85.41083867373153,85.83369372223571,83.77290481904893,85.56150817871094,165428800,0.0,0.0
115,2020-06-17 00:00:00-04:00,86.30758476368395,86.36833908315948,85.32093520870518,85.44244384765625,114406400,0.0,0.0
116,2020-06-18 00:00:00-04:00,85.39868839249898,85.89444563398415,84.8664800486173,85.47645568847656,96820400,0.0,0.0
117,2020-06-19 00:00:00-04:00,86.18366265338062,86.65025173694244,83.87742333103371,84.9880142211914,264476000,0.0,0.0
118,2020-06-22 00:00:00-04:00,85.38169655946604,87.35499583192716,85.33552267955825,87.21161651611328,135445200,0.0,0.0
119,2020-06-23 00:00:00-04:00,88.4582791409651,90.49476488581807,88.03785662792788,89.07311248779297,212155600,0.0,0.0
120,2020-06-24 00:00:00-04:00,88.70129157263592,89.62232897813153,87.12653720580805,87.50078582763672,192623200,0.0,0.0
121,2020-06-25 00:00:00-04:00,87.65633451294114,88.70130583433298,86.89568925164441,88.66242218017578,137522400,0.0,0.0
122,2020-06-26 00:00:00-04:00,88.55794360971485,88.77909026371405,85.78997273950398,85.93821716308594,205256800,0.0,0.0
123,2020-06-29 00:00:00-04:00,85.84583323984103,88.0135501123518,85.36708901825641,87.91876983642578,130646000,0.0,0.0
124,2020-06-30 00:00:00-04:00,87.50566798386447,88.93947601743045,87.48622986262237,88.6527099609375,140223200,0.0,0.0
125,2020-07-01 00:00:00-04:00,88.7304656885215,89.2748220077914,88.43641686423359,88.48501586914062,110737200,0.0,0.0
126,2020-07-02 00:00:00-04:00,89.39390551485566,90.03060958463712,88.37080487027472,88.48501586914062,114041600,0.0,0.0
127,2020-07-06 00:00:00-04:00,89.91638706165726,91.32102654126581,89.88479363094679,90.85200500488281,118655600,0.0,0.0
128,2020-07-07 00:00:00-04:00,91.23111377416458,92.01119713048321,90.45832063925833,90.57010650634766,112424400,0.0,0.0
129,2020-07-08 00:00:00-04:00,91.54945284952733,92.7110749334306,91.46196278865938,92.67948150634766,117092000,0.0,0.0
130,2020-07-09 00:00:00-04:00,93.5737986064413,93.62726270349853,92.02821230000306,93.07804870605469,125642800,0.0,0.0
131,2020-07-10 00:00:00-04:00,92.67220807313528,93.29919680465662,92.05980720131565,93.2408676147461,90257200,0.0,0.0
132,2020-07-13 00:00:00-04:00,94.54830204332501,97.16317034048585,92.59687358818513,92.81072998046875,191649200,0.0,0.0
133,2020-07-14 00:00:00-04:00,92.19104129715517,94.53858935423052,91.25543060561826,94.34661102294922,170989200,0.0,0.0
134,2020-07-15 00:00:00-04:00,96.22511971933456,96.47542722006055,93.79494692925732,94.99545288085938,153198000,0.0,0.0
135,2020-07-16 00:00:00-04:00,93.86542173959128,94.68438876337166,93.22628512469839,93.8265380859375,110577600,0.0,0.0
136,2020-07-17 00:00:00-04:00,94.27855494560396,94.43408214536427,93.16309912532118,93.6369857788086,92186800,0.0,0.0
137,2020-07-20 00:00:00-04:00,93.72448140194915,95.74881216241437,93.37939358732925,95.61029052734375,90318000,0.0,0.0
138,2020-07-21 00:00:00-04:00,96.40251573529238,96.47785049123863,94.0403877137668,94.29069519042969,103433200,0.0,0.0
139,2020-07-22 00:00:00-04:00,93.99177834386008,95.23845801277096,93.90429569439861,94.55558013916016,89001600,0.0,0.0
140,2020-07-23 00:00:00-04:00,94.2882680485315,94.36603535470661,89.44007797032316,90.25175476074219,197004400,0.0,0.0
141,2020-07-24 00:00:00-04:00,88.44613797665554,90.37326313898976,86.65509447529368,90.0281753540039,185438800,0.0,0.0
142,2020-07-27 00:00:00-04:00,91.09260583305284,92.25422825579042,90.86903406529393,92.16188049316406,121214000,0.0,0.0
143,2020-07-28 00:00:00-04:00,91.7317355771427,91.90914086643643,90.64301546203014,90.64788055419922,103625600,0.0,0.0
144,2020-07-29 00:00:00-04:00,91.13148218567702,92.57014778095314,91.09503107606254,92.38545227050781,90329200,0.0,0.0
145,2020-07-30 00:00:00-04:00,91.55675572597188,93.60782206135195,91.14848849561243,93.50332641601562,158130000,0.0,0.0
146,2020-07-31 00:00:00-04:00,100.0113203728721,103.44272272989053,98.00885320518057,103.29205322265625,374336800,0.0,0.0
147,2020-08-03 00:00:00-04:00,105.17787905542978,108.51936675829901,104.87897253825906,105.89478302001953,308151200,0.0,0.0
148,2020-08-04 00:00:00-04:00,106.08431605909598,107.69552155569056,105.36012201007934,106.60194396972656,173071600,0.0,0.0
149,2020-08-05 00:00:00-04:00,106.32250773363462,107.30915743806851,105.85591122621224,106.98837280273438,121776800,0.0,0.0
150,2020-08-06 00:00:00-04:00,107.32128306989559,111.21684951983971,106.73075289757836,110.7210922241211,202428800,0.0,0.0
151,2020-08-07 00:00:00-04:00,110.2415021197791,110.69919956892333,107.40524752399855,108.20378112792969,198045600,0.205,0.0
152,2020-08-10 00:00:00-04:00,109.65233223130258,110.79657580812425,107.12039705946748,109.77649688720703,212403600,0.0,0.0
153,2020-08-11 00:00:00-04:00,109.03883340833443,109.53791413310383,106.25126539914736,106.51176452636719,187902400,0.0,0.0
154,2020-08-12 00:00:00-04:00,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000,0.0,0.0
155,2020-08-13 00:00:00-04:00,111.43441109413642,113.00470146799744,110.94506334020708,111.99922943115234,210082000,0.0,0.0
156,2020-08-14 00:00:00-04:00,111.82395110215055,111.98949901322317,110.08567574687753,111.89942169189453,165565200,0.0,0.0
157,2020-08-17 00:00:00-04:00,113.02418165118854,113.04852867975069,110.97915755635789,111.60726928710938,119561600,0.0,0.0
158,2020-08-18 00:00:00-04:00,111.35894623327408,112.96331658371079,111.02297655985981,112.53726959228516,105633600,0.0,0.0
159,2020-08-19 00:00:00-04:00,112.94628453517508,114.09539455025546,112.58353829409737,112.67848205566406,145538000,0.0,0.0
160,2020-08-20 00:00:00-04:00,112.71985557077384,115.29318105450595,112.70281190884117,115.17875671386719,126907200,0.0,0.0
161,2020-08-21 00:00:00-04:00,116.14039723854333,121.5986706526925,116.12822744023912,121.11419677734375,338054800,0.0,0.0
162,2020-08-24 00:00:00-04:00,125.3284249869882,125.41364330957006,120.69303859679879,122.56277465820312,345937600,0.0,0.0
163,2020-08-25 00:00:00-04:00,121.43312428900023,121.90299144042675,119.83118355360803,121.55728149414062,211495600,0.0,0.0
164,2020-08-26 00:00:00-04:00,122.87681730695134,123.66804740538558,121.8080444692864,123.2103500366211,163022400,0.0,0.0
165,2020-08-27 00:00:00-04:00,123.81411631076067,124.1476490247268,120.5907617170358,121.73744201660156,155552400,0.0,0.0
166,2020-08-28 00:00:00-04:00,122.71371757611423,123.13246125062976,121.31628565950032,121.54026794433594,187630000,0.0,0.0
167,2020-08-31 00:00:00-04:00,124.2401853001041,127.5706540266875,122.7015450943712,125.66195678710938,225702700,0.0,4.0
168,2020-09-01 00:00:00-04:00,129.28459407612894,131.27119913454118,127.11297533286707,130.66741943359375,151948100,0.0,0.0
169,2020-09-02 00:00:00-04:00,133.98813369086878,134.36792358657635,123.67536471875171,127.96017456054688,200119000,0.0,0.0
170,2020-09-03 00:00:00-04:00,123.58771983998423,125.46718865430032,117.34551895820641,117.71556854248047,257599600,0.0,0.0
171,2020-09-04 00:00:00-04:00,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200,0.0,0.0
172,2020-09-08 00:00:00-04:00,110.96697001005361,115.87503183912058,109.7302198285856,109.8665542602539,231366600,0.0,0.0
173,2020-09-09 00:00:00-04:00,114.19035998878483,116.02114251679738,112.2427161561313,114.24878692626953,176940500,0.0,0.0
174,2020-09-10 00:00:00-04:00,117.20916958731428,117.34550401835627,109.55493113746954,110.51901245117188,182274400,0.0,0.0
175,2020-09-11 00:00:00-04:00,111.57074499929149,112.21347084794252,107.12038040161133,109.06802368164062,180860300,0.0,0.0
176,2020-09-14 00:00:00-04:00,111.71683492125261,112.89515837432545,109.84709890131904,112.34008026123047,140150100,0.0,0.0
177,2020-09-15 00:00:00-04:00,115.23233698136607,115.71924788814476,110.63589683262789,112.51537322998047,184642000,0.0,0.0
178,2020-09-16 00:00:00-04:00,112.21348694471548,112.96332644603498,109.10699308995494,109.19463348388672,154679000,0.0,0.0
179,2020-09-17 00:00:00-04:00,106.847719970666,109.26279366804528,105.86415795625577,107.45148468017578,178011000,0.0,0.0
180,2020-09-18 00:00:00-04:00,107.50992424081115,107.97735452695603,103.31274738543307,104.0431137084961,287104900,0.0,0.0
181,2020-09-21 00:00:00-04:00,101.80333692050233,107.30543184974553,100.40103108135007,107.19831085205078,195713800,0.0,0.0
182,2020-09-22 00:00:00-04:00,109.73024617645395,109.90553440635527,106.30239653909264,108.88301849365234,183055400,0.0,0.0
183,2020-09-23 00:00:00-04:00,108.69798613288378,109.17515670886098,103.97494471367466,104.31578826904297,150718700,0.0,0.0
184,2020-09-24 00:00:00-04:00,102.41684144459643,107.36385819012885,102.25129351440843,105.38700103759766,167743300,0.0,0.0
185,2020-09-25 00:00:00-04:00,105.591486218956,109.49651327893982,104.85137965372228,109.3406982421875,149981400,0.0,0.0
186,2020-09-28 00:00:00-04:00,111.9992555889103,112.30113799176213,109.82762954510333,111.9505615234375,137672400,0.0,0.0
187,2020-09-29 00:00:00-04:00,111.55128945340192,112.29138866733861,110.5969408264079,111.10332489013672,99382200,0.0,0.0
188,2020-09-30 00:00:00-04:00,110.8111882035102,114.19035118127651,110.64564027362456,112.77830505371094,142675200,0.0,0.0
189,2020-10-01 00:00:00-04:00,114.56039781431716,114.63830534270079,112.79778270524493,113.73265075683594,116120400,0.0,0.0
190,2020-10-02 00:00:00-04:00,109.93473854776296,112.34981979602337,109.28227974779207,110.06133270263672,144712000,0.0,0.0
191,2020-10-05 00:00:00-04:00,110.92800886333268,113.59627765050016,110.57743253454649,113.45020294189453,106243800,0.0,0.0
192,2020-10-06 00:00:00-04:00,112.6711784272963,113.0801892267211,109.31149621483338,110.19767761230469,161498200,0.0,0.0
193,2020-10-07 00:00:00-04:00,111.61944859952521,112.52510309938262,111.14227060574487,112.0674057006836,96849000,0.0,0.0
194,2020-10-08 00:00:00-04:00,113.206779666247,113.35285441626657,111.59023197745923,111.96028900146484,83477200,0.0,0.0
195,2020-10-09 00:00:00-04:00,112.26217489170202,113.93714956117775,111.91159845252474,113.9079360961914,100506900,0.0,0.0
196,2020-10-12 00:00:00-04:00,116.91702744282793,121.90299707303168,116.15744772819468,121.14341735839844,240226800,0.0,0.0
197,2020-10-13 00:00:00-04:00,121.99066017012335,122.10752146708244,116.51778611511698,117.92982482910156,262330500,0.0,0.0
198,2020-10-14 00:00:00-04:00,117.83241231641986,119.80926895413836,116.48854119773992,118.01744079589844,150712000,0.0,0.0
199,2020-10-15 00:00:00-04:00,115.61210017102462,118.02717354979713,115.05702216278772,117.55000305175781,112559200,0.0,0.0
200,2020-10-16 00:00:00-04:00,118.10509013803102,118.36802614774093,115.69974944089714,115.90425109863281,115393800,0.0,0.0
201,2020-10-19 00:00:00-04:00,116.8196776595202,117.26763485510111,112.63224782447853,112.9438705444336,120639300,0.0,0.0
202,2020-10-20 00:00:00-04:00,113.15808061203983,115.8653112278617,112.60300253020057,114.43379211425781,124423700,0.0,0.0
203,2020-10-21 00:00:00-04:00,113.61578568990575,115.60238301966777,113.40154370880339,113.81055450439453,89946000,0.0,0.0
204,2020-10-22 00:00:00-04:00,114.3753655822656,114.94992429837153,111.59023468508376,112.7198715209961,101988000,0.0,0.0
205,2020-10-23 00:00:00-04:00,113.34310783010538,113.49892286939378,111.28834343492714,112.02845001220703,82572600,0.0,0.0
206,2020-10-26 00:00:00-04:00,111.02539457932279,113.49890215404679,109.92497149678563,112.03816986083984,111850700,0.0,0.0
207,2020-10-27 00:00:00-04:00,112.46667986652261,114.20982181518612,111.54155210976087,113.54762268066406,92276800,0.0,0.0
208,2020-10-28 00:00:00-04:00,112.03819835998142,112.40824796037595,108.19159788494271,108.28897857666016,143937800,0.0,0.0
209,2020-10-29 00:00:00-04:00,109.42834593101287,113.86897045793137,109.26279059723784,112.30111694335938,146129200,0.0,0.0
210,2020-10-30 00:00:00-04:00,108.15263578946613,109.05829026903429,104.90007487274673,106.0102310180664,190272600,0.0,0.0
211,2020-11-02 00:00:00-05:00,106.25368777978908,107.7825875731632,104.51054602064647,105.9225845336914,122866900,0.0,0.0
212,2020-11-03 00:00:00-05:00,106.78928656758603,108.57137455492787,105.8836321285859,107.54886627197266,107624400,0.0,0.0
213,2020-11-04 00:00:00-05:00,111.15201031363652,112.56404883306527,109.40886854661319,111.94080352783203,138235500,0.0,0.0
214,2020-11-05 00:00:00-05:00,114.8622797541516,116.4885678267502,113.81055784373574,115.91400909423828,126387100,0.0,0.0
215,2020-11-06 00:00:00-05:00,115.42136453660977,116.27980338076077,113.28501336370934,115.78230285644531,114457900,0.205,0.0
216,2020-11-09 00:00:00-05:00,117.54796519416685,119.00146077117734,113.20698522415755,113.47036743164062,154515300,0.0,0.0
217,2020-11-10 00:00:00-05:00,112.71924303088868,114.70926027820961,111.33402473178882,113.12895202636719,138023400,0.0,0.0
218,2020-11-11 00:00:00-05:00,114.31907132280901,116.69929092457168,113.58744488961582,116.5627212524414,112295000,0.0,0.0
219,2020-11-12 00:00:00-05:00,116.68952534133676,117.57722808905325,115.6652454976375,116.28956604003906,103162300,0.0,0.0
220,2020-11-13 00:00:00-05:00,116.51394665375146,116.73830791782815,114.98240900346639,116.3383560180664,81581900,0.0,0.0
